;ph;Hardness;Solids;Chloramines;Sulfate;Conductivity;Organic_carbon;Trihalomethanes;Turbidity;Potability;state;sample_id
70;7.16046723080874;183.0893100379288;6743.346065530401;3.8030364235979857;277.5990986210596;428.0363443504035;9.79962468961304;90.03537367362071;3.8848910441472793;0;Tennessee;3b31d391-3d30-45f6-b2da-ee073c9f9b68
71;5.704764776213017;116.29932988379586;33223.58152874991;7.050503159576975;297.0781534785211;504.3786809676549;9.001820487566135;48.1470312534892;4.157533407489738;0;Kentucky;9c2492fb-c261-402f-9913-4fc7d94fc3af
72;6.21727313516034;130.94446388846563;19460.38281898756;7.092462955305368;300.13127199830365;556.6537100333977;14.083608352195483;57.897074706807686;5.325833445695803;0;Texas;c3878480-5a54-40f9-8124-081d06ebcd8b
73;8.679934969964185;242.22866728551904;22984.05095148243;7.518764659399904;;352.94258812349034;18.70440905927489;69.90790244915216;3.873470298448302;0;Colorado;abeef5cb-f37d-4842-ab4b-aa0eb1835087
74;;219.30091421337028;14859.46642428366;5.598326765629258;344.4423936728914;425.2135748076129;15.771834366058272;49.35200147780444;4.655916598688822;0;Indiana;c27413d3-329f-4238-b825-79394b763399
75;6.897322141100197;211.36016672106155;25650.777643120266;6.766009906754591;;383.0143101678532;13.93478804138067;90.52332986300934;5.022783630004574;0;Delaware;61cbbecb-bf84-4b53-9332-ccb623ed0734
76;3.514545528745279;158.73207576140192;23029.663613563636;6.821679099461131;286.5228468169785;307.3791420351913;9.71223191091832;79.85092857457249;3.762615331099367;0;North Dakota;2ba8f626-8afb-465f-9e0b-2b27fde5c631
77;3.72250048593372;163.63974692058176;37962.16799126102;6.6845702741913415;326.69401786030267;467.5629728711818;14.567268860188278;50.57797909828098;3.662837731991359;0;South Carolina;863ec5c8-5975-4bde-87d6-7d1a9d58909c
78;6.455004797496717;176.68397277687006;24468.048390354597;5.756930038692856;314.7995982838096;477.5813461557029;16.245504341610683;57.72972382844005;2.2934314064128625;0;Alaska;32dee2a1-1007-48dd-aade-685e91782320
79;7.316804753880919;217.5228619622912;31903.399811532247;9.86504750268218;376.93797230566565;425.9134001802693;8.992754272254672;69.50921982211526;3.508372649783596;0;Nevada;bafb518c-ebd8-41e0-8868-c4c8d19e89e1
80;1.844538366498842;233.7643427207269;28689.59577768293;7.724432299963912;;410.3872638377081;15.611859296305228;54.29944409418921;5.013463351103733;0;Nevada;176919ce-6470-4861-936d-02df6b188f2e
81;5.519125656437607;168.72858303956718;12531.60192106475;7.73072294792503;;443.5703720974922;18.099078103861583;;3.758995860323916;0;Missouri;67d90b7d-d01c-431b-9f0a-0e9701a224d7
82;7.408985466924612;204.96174981089476;9566.1222701692;6.505923138805981;311.4526625117488;504.14599408386647;11.532144007741238;81.10693773146244;3.772420927989514;0;Alaska;69c040f4-7767-4c69-bcd4-f2d133e95d92
83;5.976769618087598;258.9527320159533;27267.981860954154;7.648599331443458;383.6571521070967;514.118920118766;12.256790251190353;82.46979842996726;2.9946710955082176;0;Nevada;e00e9d32-f905-44e5-b05d-c6350493b837
84;6.395359131671062;133.8342291043793;23827.275015402887;5.1277468613272;266.9084282807846;573.4002951499592;9.833874584580258;95.02660927984373;4.191217514711704;0;Arkansas;7a60fb65-0ea7-47e5-8fdf-53936980b5b5
85;6.209642259708484;195.41772094898116;13116.707711787025;7.879347670859675;;417.2416560263488;7.507662314515301;70.54738690612056;3.6125196149467143;0;Wyoming;e722a357-a2be-435e-b576-af91c2d21aba
86;6.762832521891738;232.0751765558761;27159.38434523353;7.884990657868601;350.4452926972019;465.4137746213498;13.863964882331118;64.81225738319597;4.916579160751283;0;Florida;0ee0cac6-23cd-4f5f-b5c6-9986ed885e5f
87;9.91871706385417;199.18125107339057;21470.27830541328;6.799841410225563;329.17842902607634;430.5077068652869;15.966042944362073;59.29227326975216;3.385508443856719;0;West Virginia;210e5157-cc53-4d2c-95a3-d749680af2bc
88;10.15544017022192;300.29247579584023;12652.362978658088;6.655126362567496;398.6477857459576;487.45913103075526;9.347633986485675;67.9197886870381;5.002467259922081;0;Idaho;de9e6c7b-471b-45e4-b1be-569c2b038956
89;8.721726710620581;206.369682384784;28608.052076372544;6.325442403664851;377.40453818519927;506.9383527298253;13.553751007248536;42.381483937537176;2.5550269039968736;0;Nevada;a741a821-1f72-44f0-a9d3-49b2f428baf2
90;;197.9797828412593;17153.306163452093;7.659203939381076;329.2803146030727;575.1146944234249;11.870981482343325;69.10983568283255;4.383921813522324;0;Arizona;1442e6e0-c1d1-4a77-9137-f67c1d5602cd
91;;199.1078855640336;29721.91163035013;6.869690215355936;357.30322096748097;420.70959122207296;9.226618665284832;55.29428326667228;3.355164642176155;0;Kentucky;fba69ff9-00ee-4e64-928d-3ae9c92601d6
92;6.099646705468387;237.9199267632531;20416.84099619073;8.457830699274377;;291.1048365690676;19.27005426046378;93.13800948154017;3.172789769152877;0;Massachusetts;e90c172e-c393-46f9-9f87-484731d71625
93;9.026787719511631;253.2170741709845;27965.07214592841;6.588374366182638;373.5532353383944;588.3196505363993;16.145732052775088;59.12445084811043;2.0190420182011657;0;Montana;5e6e858a-b5a1-4bee-bbd8-de0e402e1f6b
94;6.953371603389549;203.1465467521772;11609.109054527797;5.495737654707861;304.2831932144039;551.1433371665813;9.387781275530813;55.95800559485764;3.651865808422898;0;Tennessee;7dd6a859-bb17-4165-921c-9616fad4d84f
95;6.140877556947864;197.87608974936683;26687.87448333394;7.587196417947506;329.23185293501894;548.0727613161172;15.836330205236152;41.26364788367695;5.359460295012964;0;Texas;8467dddd-a607-4718-9027-0f72e248d9b2
96;7.077874006530455;220.67053960676589;23873.378210133666;6.181839616382845;341.98723407838395;333.0507859433459;10.661798937603976;90.29777033020964;4.764508264921448;0;Washington;5994b143-a3e6-4769-a276-988b84aa8b10
97;5.488314309012512;135.80236170060937;21485.153195191077;8.18741579072919;280.6032866703198;441.3311374586935;14.86026268337497;88.28734556180851;5.066786271784542;0;Indiana;a2bedf42-c907-4939-9f8e-d10583cc8284
98;7.205559174588729;120.32761534360888;24627.867560468934;6.202469332114029;289.7686965533282;418.4332899200773;13.643147085869316;63.73373237019648;3.710053125679874;0;Indiana;a304be78-dac4-40a7-93e0-7f7ffd7588a1
99;9.177869865892433;163.2748282557015;20868.331218998803;7.726040434165082;320.4214321786778;426.9943931689402;10.214274603240654;62.430926156839874;3.1087699879134547;0;Montana;3896ff86-a6b1-4032-ae30-9bab21b4a901
100;4.270716194733736;166.83770854028538;24405.25053495276;7.391510138420656;297.2067391683036;349.5189103676489;13.478526445498858;54.47483954440166;3.763905902952325;0;Delaware;58f3066e-e5e1-400f-aea8-2fc7414ebcae
101;7.348844511550613;223.26493973020737;11519.046527356591;8.889558679820604;;494.1584340869637;18.145374253777163;73.71552201680902;4.880875156180851;0;Florida;613e867b-7a8a-444e-b5df-9c6076724867
102;8.526169869777789;175.61283632174326;11837.12335960845;7.483708837987377;308.39851553828527;474.240482290634;21.84591625254205;52.37220110667482;5.083014141516923;0;Alaska;b42b3cfa-0683-48e4-b404-05ab932be7f6
103;;169.04191749811758;36152.8208993245;8.330388898197661;329.03971017616493;590.7487871802913;17.695114357126045;103.15046264537835;3.995973787492761;0;North Carolina;dadf852a-7d5e-405a-a03a-b6319df711a1
104;2.612035914817261;188.80412573040883;34798.25258680311;6.79643915408815;;468.0802666084355;13.1707632092033;49.523769983067695;4.765205370159007;0;West Virginia;d6bbb9aa-d0cb-4ed3-8824-07337d1ffadc
105;8.490571562027739;204.12364839335785;22989.79638994664;8.27079293672615;358.84711499708465;435.0008983082295;17.084245654876156;62.42163705791029;3.875556805136775;0;Utah;c9ab3576-a0e7-456e-8cf4-6b7e43edc42f
106;;213.54193229259064;22539.71161451215;6.957204178586864;334.0411862066902;463.39884709083714;11.623019157977636;69.61584964492826;3.3985925873166565;0;Wyoming;1f9862aa-aea6-43d2-8fd5-dc8adc01ebff
107;8.858401531200467;254.61751866421665;9624.300462110114;7.954015627092478;348.40819490164074;344.30336252225874;7.935467758332209;78.10854981556727;5.525726338121716;0;Wisconsin;0e09a2b3-fa61-4678-8d59-640fa038a17e
108;6.09815652147278;189.995845993418;27776.901051693392;6.4430978778694525;347.9304004157372;245.85963197125264;14.63688225637759;73.42463245501654;3.9773623643299727;0;Colorado;0694546e-b288-4011-8b37-fb6361005f1e
109;8.41997068212899;185.71898879367;13237.989604570806;3.998265840980654;308.1426388528513;463.64727737284176;17.20956505547082;48.78311165978784;3.962478314282775;0;Utah;af1db104-0d90-4233-a1e0-5d002353bd8d
110;9.286155021432371;222.6615513815935;12311.268365978076;7.289866041052649;332.2393594928603;353.74009999706425;14.171762565335484;;5.239981870081682;0;Alaska;15fa5ded-2915-4ae9-aa52-7b9392cedf3b
111;7.875895135481787;226.28478781681216;12710.249451611751;7.303126583151656;346.4032581373675;445.3741474328599;6.063461912529135;63.12804403102223;4.238589203481521;0;Delaware;1d85df70-bc56-4a05-b3f9-52511a10e83e
112;7.725332908074757;252.26549119785653;36477.73811241909;8.38676100823379;426.5435897565111;339.41132665631415;17.485844248946023;60.48388466227112;3.7248367036447;0;Missouri;4324faed-f331-490c-b67e-86ec4d17d2a5
113;3.388090610523891;212.0289444657202;20230.125576951767;8.569781529733312;349.155998712752;353.9129274416658;18.208339671899864;82.38787399017336;2.798600948267049;0;Missouri;5ac05205-df49-4ba3-bd0d-599b332934ae
114;6.745306715080959;218.4246370192336;21871.838700042492;7.165509192468924;;373.05010163921327;16.826619464762302;74.08607997264363;3.9023525898765015;0;Connecticut;ffc663b0-2761-4008-ad10-c2c291429c94
115;;190.42389854156607;28062.64189204036;9.615147026994794;357.2267094963161;263.7719135045372;13.44522519676093;67.05555840299215;5.6290156360573285;0;Pennsylvania;e0367191-3199-4f79-8618-9b309e639506
116;7.183825723393187;261.85079976925243;14100.968986979937;9.008495193731893;358.7247021216808;290.4238383652442;17.14990712568715;82.02511580240524;4.597165511526862;0;Arkansas;d1afd1ce-0e32-4607-b519-57f5810b6b43
117;10.111976704648654;240.4321002291383;15331.302691753155;5.392651282023056;361.90292619839744;403.0418101498447;16.13112428701453;61.11114633827725;3.425763242173682;0;Georgia;65d41aad-bbaf-42d0-a5ea-3759c5d91fc1
118;7.397413298543417;122.54103985982503;8855.114121331366;6.888688939098406;241.60753233585075;489.8516004048256;13.365906195266293;;3.149157510432673;0;Iowa;12f3f7bf-78c8-497a-8ca9-101cf11748ef
119;7.812804388310308;196.58388603095685;42550.841815771775;7.334647639669251;;442.5457745482448;14.666917242315606;;6.204846358828904;0;West Virginia;f747cd32-2985-4ff0-b5d6-65fae054251e
120;6.877456932576713;136.87921387078754;27433.587294151766;7.091521514260433;307.3970883038859;342.1963466344736;18.403845830232967;81.19341217121226;3.827650071735445;0;Louisiana;79469403-356d-43bb-a663-ed12bf1d4565
121;;146.9702452251051;16367.45837197548;7.687037185889347;;468.9450147502269;18.60138073373639;49.56196889416349;4.664350321001553;0;New York;1638eccf-be76-4e88-81f2-65b7c86918de
122;;230.80948246855667;27418.781044480063;7.136498391730543;369.3100077981302;274.66059655361465;9.578584600170416;72.37690878332559;4.197595209206819;0;Wyoming;b3b96f8e-e38d-4e44-819c-bb12c63f4f74
123;7.521051678672175;267.05964744893066;26865.37374090525;10.449450309656791;;505.70937170147926;16.237745770905633;57.03778017043311;2.8807853472938367;0;Oklahoma;070101d6-362c-4589-892e-bdad0d180f29
124;8.550875469289338;231.2487868055436;28918.419953077177;7.822528490547928;369.264222748674;432.2852700271936;16.266296687636896;73.14946432483588;3.772886607458768;0;Delaware;7059b53b-1387-4d6e-b11f-052438229998
125;10.308477656813704;217.2197464316332;27653.235184410696;8.912266340684624;369.5312063532323;382.9515048389693;6.580401550826252;59.57603991058592;3.285077052469842;0;California;c06b2676-1d0e-40aa-92f9-d419ed7b53ef
126;;252.67046903410036;29368.67418405221;9.90614662722374;433.9522119479901;465.2166206201478;13.221033634237417;84.19860653327541;5.052736766116998;0;Virginia;43c2d16a-5568-4de9-b8d2-d8fb53fdaaa8
127;7.371085073209565;207.71682442123483;24913.83716589005;9.616330436939966;362.3001800484017;363.16853841901815;11.542661782175117;67.72070437929213;4.4125895367028125;0;Kentucky;7e2d86e3-65d0-4c69-bb0d-5d6d7057c56d
128;11.180694664461903;228.3008603612537;16600.392746647067;6.094000530523799;;504.0505391333054;15.035046907486446;110.73929934431216;3.8098416540991424;0;Florida;b1ad02dd-e736-45d2-9776-c2df709501b2
129;6.506487766502467;202.28593794959164;17087.076901837234;6.201982767323312;326.66236831259846;481.77193425228;16.535185927180066;46.20574791071063;3.5487755887477364;0;Missouri;16796560-8e83-47a1-a2a4-1cadb4cc78b2
130;6.643935774662305;151.8896001137799;10909.194592323076;3.749625148300965;240.93672213751188;437.9090051656054;15.264742348024072;64.20396370266333;3.8129529259917896;0;Georgia;402d398f-3fd1-4a24-885f-b5acede9cb0c
131;5.033773989751668;155.32147750080298;34971.80748262682;7.121477448104934;320.1154970205283;500.6373261700039;18.31249854193584;63.19330598951376;3.2449484773190638;0;Maine;8f16e5d4-97dc-4177-8447-846c04fac9e9
